original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
"a black cat, a silver spoon, and a gray mouse are illuminated by a moonlit night, creating a colorful sketch scene.",a black cat a silver spoon and a gray mouse are illuminated by the moonlight creating a colorful sketch scene,by a moonlit night a black cat silver spoon and a gray mouse illuminate a colorful sketch scene,in a moonlit night a black cat silver spoon and a gray mouse illuminate a colorful scene,20,53,60,7,44.3333333333333
a cloudy sky looms overhead as a group of friends enjoy a picnic of black and white cake slices and frisbees in the park.,a cloudy sky hovers overhead as a group of friends enjoy a picnic of black and white cake slices and frisbees in the park,in the park a cloudy sky looms overhead as a group of friends enjoys a picnic of black and white cake slices and frisbees,a cloudy sky looms over the park as a group of friends enjoys a picnic of black and white cake slices and frisbees,17,25,32,7,24.6666666666667
"a snowboarder and their dog are enjoying a sunny morning on a boat, gliding through the snow-covered landscape.",on a sunny morning a snowboarder and his dog glide through the snow-covered landscape,on a sunny morning a snowboarder and his dog enjoy the snow-covered landscape,on a sunny morning the snowboarder and his dog enjoy the snow-covered landscape on a boat,62,69,81,7,70.6666666666667
"a laptop sits on a desk in a dimly lit room, illuminated only by the faint light coming through the cloudy window.",a laptop sits on a desk in a dimly lit room illuminated only by the faint light from the cloudy window,laptop sits on a desk in a dark room only illuminated by the faint light coming through the cloudy window,laptop sits on a desk in a dark room lit only by a faint light coming from a cloudy window,25,32,42,7,33.0
"an elephant is happily eating a delicious cake with a fork in a peaceful, black and white morning animation scene.",an elephant happily eats a delicious cake with a fork in a peaceful black and white morning animation scene,a happy elephant eats a delicious cake with a fork in a peaceful black and white morning animation scene,a happy elephant eats a delicious cake in a peaceful black and white animation scene,19,26,46,7,30.3333333333333
"a black and white early morning scene of a man tying his horse to a post outside his house, while inside the living room a television is playing softly.",a black and white early morning scene of a man tying his horse to a post outside his house while in the living room the television plays softly,a black and white early morning scene of a man tying his horse to a post outside his house while inside the living room a soft tv plays,there's a black and white scene of a man tying his horse to a post outside his house while in the living room a soft tv plays,26,33,49,7,36.0
"a family is hurriedly loading their suitcases into the trunk of their car, preparing to leave on an early morning trip.",a family is hurriedly loading their suitcases into the trunk of their car preparing to leave for an early morning trip,a family is hurriedly loading their suitcases into the trunk of their car preparing to leave for a morning trip,they're loading their suitcases into the trunk of the car and preparing to leave early in the morning,15,22,51,7,29.3333333333333
"the rain patters against the window, while a small bird perches on the dining table, chirping away in the peaceful night.",the rain patters against the window while a small bird perches on the dining table chirping in the peaceful night,the rain patters against the window while a small bird perches on the dining table chirping in the quiet night,when the rain is puddled against the window a small bird perches on the table and chirps in the quiet night,18,25,50,7,31.0
"a person stands in the rain, holding a surfboard and a wine glass, surrounded by a washed out, grey-blue sketch of the beach.",a person stands in the rain holding a surfboard and a wine glass surrounded by a washed grey-blue sketch of the beach,a person stands in the rain holding a surfboard and a wine glass surrounded by a grey-blue sketch of the beach,a person stands in the rain holding a surfboard and a glass of wine surrounded by a grey-blue sketch of the beach,17,24,36,7,25.6666666666667
a bright and sunny morning is filled with the sound of birds chirping and sheep baaing in the distance.,a bright and sunny morning is filled with birds chirping and sheep baaking in the distance,and in the distance a bright and sunny morning is filled with the sound of birds chirping and sheep baaing,and in the distance a bright and sunny morning is filled with birds chirping and sheep baaling,27,34,48,7,36.3333333333333
"a black and white morning cloudy scene of a truck, car and toilet is like a surrealistic painting come to life.",a black and white morning cloudy scene of a truck car and a toilet is like a surrealistic painting come to life,a black and white morning cloudy scene of a truck car and a toilet is like a surrealistic painting in real life,a black and white morning scene of a truck car and toilet is like a surreal painting,15,22,38,7,25.0
an elephant is happily eating a cake in the bright sunshine on a sunny day.,an elephant happily eats a cake in the bright sunshine on a sunny day,an elephant happily eats a cake in the sunshine on a sunny day,a happy elephant eats a cake on a sunny day,19,26,49,7,31.3333333333333
a black and white morning scene of a zebra and a bear peacefully grazing together in a meadow is a beautiful sight to behold.,a black and white morning scene of a zebra and a bear peacefully grazing together in a meadow is a beautiful sight,a black and white morning scene of a zebra and a bear peacefully grazing in a meadow is a beautiful sight,a black and white morning scene of a zebra and a bear grazing peacefully together in a meadow is a beautiful sight,23,32,39,7,31.3333333333333
"a dark and cloudy night with a baseball bat, car, and snowboard silhouetted against the sky creates a peaceful yet eerie atmosphere.",a dark cloudy night with a baseball bat car and a snowboard silhouetted against the sky creates a peaceful yet eerie atmosphere,a dark night with a baseball bat car and a snowboard silhouetted against the sky creates a peaceful yet eerie atmosphere,a dark night with a baseball bat car and a snowboard silhouetted against the sky creates a peaceful yet haunting atmosphere,19,26,33,7,26.0
