original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
"a black and white sketch of a sunny scene featuring an umbrella, sports ball, and laptop provides a peaceful and playful atmosphere.",a black and white sketch of a sunny scene featuring an umbrella sports ball and a laptop provides a peaceful and playful atmosphere,a black and white sketch of a sunny scene with an umbrella sports ball and laptop provides a peaceful and playful atmosphere,it's a black and white sketch of a sunny scene with an umbrella sports ball and laptop,15,21,62,6,32.6666666666667
a black-and-white morning scene of a zebra standing beside a white porcelain toilet.,a black and white morning scene of a zebra standing beside a white porcelain toilet,a black-and-white scene of a zebra standing beside a white porcelain toilet,an early morning black and white zebra standing beside a white toilet,15,21,46,6,27.3333333333333
"the sun is shining brightly on a suitcase, a baseball bat, and a cell phone laying on the grass in a park.",the sun is shining brightly on a suitcase a baseball bat and a cell phone in a park,the sun shines brightly on a suitcase a baseball bat and a cell phone in a park,on the grass in a park the sun is shining brightly,33,39,88,6,53.3333333333333
a rainy sketch scene of a toilet and toothbrush sitting side-by-side in a puddle of water.,a rainy sketch of a toilet and toothbrush sitting side-by-side in a puddle of water,a rainy sketch of a toilet and a toothbrush sitting side-by-side in a pool of water,in a rainy sketch there is a toilet and a toothbrush sitting in the water,19,25,42,6,28.6666666666667
"a herd of zebras is grazing on the savanna, their black-and-white stripes standing out against the orange sunset.",a herd of zebras is grazing on the savanna their black and white stripes stand out against the orange sunset,a herd of zebras grazes in the savanna their black and white stripes stand out against the orange sunset,herd of zebras grazed on the savanna their black and white stripes stood out against an orange sunset,18,25,31,6,24.6666666666667
a bright yellow bedroom with a white keyboard sitting atop a mahogany desk is a vivid and inviting scene.,a bright yellow bedroom with a white keyboard sitting on a mahogany desk is a vivid and inviting scene,a bright yellow bedroom with a white keyboard sitting on a mahogany desk is a vivid and welcoming scene,there is a bright yellow bedroom with a white keyboard and a mahogany desk,16,22,52,6,30
a colorful sketch of a skateboarder gliding across the water of a lake in a boat.,in a colorful sketch of a skateboarder sailing across the water of a lake in a boat,in a colorful sketch of a skateboarder floating on the water of a lake in a boat,a colorful sketch of a skateboarder gliding in a boat across a lake,15,21,39,6,25
a black and white scene of a car parked next to a meter with a few coins in it.,an image in black and white a car parked beside a meter with some coins in it,a black and white scene of a car with a few coins in it,an image of the car parked next to the meters with a few coins,30,36,44,6,36.6666666666667
"an elephant is standing in a moonlit clearing on a starry night, its silhouette outlined against the sky.",an elephant is standing in a moonlit clearing on a starry night its silhouette is outlined against the sky,an elephant stands in a moonlit clearing on a starry night its silhouette is outlined against the sky,it's an elephant in a moonlit clearing on a starry night,16,22,63,6,33.6666666666667
a baseball player swings a bat and hits a ball flying across the field in slow motion.,a baseball player swings a bat and hits a ball that flies in slow motion,a baseball player swings a bat and hits a ball in slow motion,in slow motion a baseball player swings the bat and hits the ball,31,37,57,6,41.6666666666667
"a colorful sketch of a rainy day scene featuring an apple, bed, and carrot lying in a puddle of rainwater.",a colorful sketch of a rainy day scene featuring an apple bed and a carrot lying in a puddle of rainwater,a colorful sketch of a rainy day scene with an apple bed and carrot lying in a puddle of rainwater,it's a colorful sketch of a rainy day scene with an apple bed and carrots lying in the rain,15,21,35,6,23.6666666666667
"on a sunny day, people of all ages are gathered in an open field, enjoying the warm weather and playing frisbee.",on a sunny day people of all ages gather in an open field enjoying the warm weather and playing frisbee,on a sunny day people of all ages gather in a field enjoying the warm weather and playing frisbee,there are people of all ages in an open field enjoying the warm weather and playing frisbee on a sunny morning,19,25,54,6,32.6666666666667
"a black and white animation morning scene shows a chair, tie, and toilet, all of which appear to be inanimate.",a black and white animation morning scene shows a chair tie and a toilet all of which appear to be inanimate,a black and white animation morning scene shows a chair tie and a toilet all of which appear inanimate,a black and white animation morning scene shows a chair tie and a toilet all inanimate,15,21,37,6,24.3333333333333
"a cloudy-colored sketch scene of a bed, toaster, and surfboard in a cozy bedroom.",a cloudy sketch scene of a bed toaster and surfboard in a cozy bedroom,a cloudy sketch of a bed toaster and surfboard in a cozy bedroom,cloudy sketch scene of the bed toaster and the surfboard in a comfortable bedroom,21,27,39,6,29
"a lone bench sits on the train platform, illuminated by the morning sun, with a black and white backpack resting atop it.",a lone bench sits on the train platform illuminated by the morning sun with a black and white backpack on top,a lone bench sits on the platform illuminated by the morning sun with a black and white backpack on top,there's a single bench on the platform of the train illuminated by the morning sun with a black and white backpack on it,23,29,48,6,33.3333333333333
the moonlight glinting off the train tracks creates an eerie yet peaceful atmosphere in the still night.,the moonlight from the train tracks creates an eerie yet peaceful atmosphere in the still night,the moonlight on the tracks creates an eerie yet peaceful atmosphere in the still night,at night the moonlight on the tracks creates an eerie yet peaceful atmosphere,24,30,47,6,33.6666666666667
"a dog is running around happily in a park, chasing a frisbee and wagging its tail.",a dog is running around happily in a park chasing a frisbee and wagging his tail,a dog is running around in a park chasing a frisbee and wagging its tail,a dog is happily running around in a park chasing a frisbee and wagging his tail,15,21,28,6,21.3333333333333
